dyad,id_1,id_2,node_1,node_2,dyad_id,sex_1,sex_2,age_1,age_2,family_1,family_2,clique_1,clique_2,pair_type,edge,event_count,age_cat_1,age_cat_2,age_dyad,age_diff,dem_class_1,dem_class_2,dem_dyad,dem_dyad_f,dem_diff,sex_dyad,sex_diff,apart
M24_M7,M24,M7,67,97,5740,M,M,5,3,NA,NA,NA,NA,no_group,0.26613844080613824,3,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,17
M25_M7,M25,M7,68,97,5792,M,M,5,3,NA,NA,NA,NA,no_group,0.1674649669105991,5,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,15
M26_M7,M26,M7,69,97,5843,M,M,5,3,NA,NA,NA,NA,no_group,0.18192531343604254,6,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,14
M27_M7,M27,M7,70,97,5893,M,M,5,3,NA,NA,NA,NA,no_group,0.2588976931447955,5,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,15
M28_M7,M28,M7,71,97,5942,M,M,5,3,NA,NA,NA,NA,no_group,0.15064601276394732,1,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,19
M29_M7,M29,M7,72,97,5990,M,M,5,3,NA,NA,NA,NA,no_group,0.20039971781156593,4,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,16
M30_M7,M30,M7,74,97,6083,M,M,5,3,NA,NA,NA,NA,no_group,0.23515163715712936,4,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,16
M31_M7,M31,M7,75,97,6128,M,M,6,3,NA,NA,NA,NA,no_group,0.13882966100265604,1,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,19
M32_M7,M32,M7,76,97,6172,M,M,6,3,NA,NA,NA,NA,no_group,0.08520587233808086,2,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,18
M33_M7,M33,M7,77,97,6215,M,M,6,3,NA,NA,NA,NA,no_group,0.16803922789780443,6,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,14
M34_M7,M34,M7,78,97,6257,M,M,6,3,NA,NA,NA,NA,no_group,0.13224465841088073,1,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,19
M35_M7,M35,M7,79,97,6298,M,M,6,3,NA,NA,NA,NA,no_group,0.35278548548450767,8,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,12
M36_M7,M36,M7,80,97,6338,M,M,6,3,NA,NA,NA,NA,no_group,0.1751516022335134,5,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,15
M37_M7,M37,M7,81,97,6377,M,M,6,3,NA,NA,NA,NA,no_group,0.19500493660081697,5,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,15
M38_M7,M38,M7,82,97,6415,M,M,6,3,NA,NA,NA,NA,no_group,0.15835048311512523,2,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,18
M39_M7,M39,M7,83,97,6452,M,M,6,3,NA,NA,NA,NA,no_group,0.15753934487290572,3,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,17
M40_M7,M40,M7,85,97,6523,M,M,6,3,NA,NA,NA,NA,no_group,0.21364285396695204,5,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,15
M41_M7,M41,M7,86,97,6557,M,M,7,3,NA,NA,NA,NA,no_group,0.22876361313952948,7,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,13
M42_M7,M42,M7,87,97,6590,M,M,7,3,NA,NA,NA,NA,no_group,0.28195036287152486,4,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,16
M43_M7,M43,M7,88,97,6622,M,M,7,3,NA,NA,NA,NA,no_group,0.15615264281451802,4,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,16
M44_M7,M44,M7,89,97,6653,M,M,7,3,NA,NA,NA,NA,no_group,0.2647673746117439,4,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,16
M45_M7,M45,M7,90,97,6683,M,M,7,3,NA,NA,NA,NA,no_group,0.11965740467277959,3,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,17
M46_M7,M46,M7,91,97,6712,M,M,7,3,NA,NA,NA,NA,no_group,0.22087296724803598,6,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,14
M47_M7,M47,M7,92,97,6740,M,M,7,3,NA,NA,NA,NA,no_group,0.21258005817366418,3,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,17
M48_M7,M48,M7,93,97,6767,M,M,7,3,NA,NA,NA,NA,no_group,0.18961660201367625,3,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,17
M49_M7,M49,M7,94,97,6793,M,M,7,3,NA,NA,NA,NA,no_group,0.23568040188443676,5,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,15
M50_M7,M50,M7,96,97,6842,M,M,7,3,NA,NA,NA,NA,no_group,0.26706970615933073,8,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,12
F1_M7,F1,M7,1,97,97,F,M,3,3,NA,NA,6,NA,no_group,0.20786044880386986,5,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,15
F2_M7,F2,M7,12,97,1340,F,M,3,3,NA,NA,3,NA,no_group,0.2707374158041198,6,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,14
F3_M7,F3,M7,23,97,2462,F,M,3,3,NA,NA,8,NA,no_group,0.23583103628829263,4,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,16
F4_M7,F4,M7,34,97,3463,F,M,3,3,NA,NA,2,NA,no_group,0.16611853452568173,2,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,18
F5_M7,F5,M7,45,97,4343,F,M,3,3,NA,NA,4,NA,no_group,0.2561601165436375,6,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,14
F6_M7,F6,M7,47,97,4490,F,M,3,3,NA,NA,8,NA,no_group,0.2537801127639161,5,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,15
F7_M7,F7,M7,48,97,4562,F,M,3,3,NA,NA,2,NA,no_group,0.16409013166766964,4,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,16
F8_M7,F8,M7,49,97,4633,F,M,3,3,NA,NA,5,NA,no_group,0.24435630732712402,7,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,13
F9_M7,F9,M7,50,97,4703,F,M,3,3,NA,NA,3,NA,no_group,0.20919442814087422,6,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,14
F10_M7,F10,M7,2,97,215,F,M,3,3,NA,NA,8,NA,no_group,0.21601734750489077,3,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,17
F11_M7,F11,M7,3,97,332,F,M,4,3,NA,NA,8,NA,no_group,0.2078678428974274,7,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,13
F12_M7,F12,M7,4,97,448,F,M,4,3,NA,NA,2,NA,no_group,0.08748327854183766,1,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,19
F13_M7,F13,M7,5,97,563,F,M,4,3,U14,NA,6,NA,no_group,0.17681158718837284,1,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,19
F14_M7,F14,M7,6,97,677,F,M,4,3,NA,NA,3,NA,no_group,0.13360725854644534,4,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,16
F15_M7,F15,M7,7,97,790,F,M,4,3,U5,NA,6,NA,no_group,0.2009842253219492,7,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,13
F16_M7,F16,M7,8,97,902,F,M,4,3,NA,NA,7,NA,no_group,0.22756558059838747,3,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,17
F17_M7,F17,M7,9,97,1013,F,M,4,3,NA,NA,6,NA,no_group,0.16690889475188883,4,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,16
F18_M7,F18,M7,10,97,1123,F,M,4,3,NA,NA,2,NA,no_group,0.15290164031129513,3,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,17
F19_M7,F19,M7,11,97,1232,F,M,4,3,U4,NA,1,NA,no_group,0.0621620130288309,3,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,17
F20_M7,F20,M7,13,97,1447,F,M,4,3,U13,NA,8,NA,no_group,0.20474500170502177,3,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,17
F21_M7,F21,M7,14,97,1553,F,M,5,3,U2,NA,8,NA,no_group,0.25432735157189446,4,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,16
F22_M7,F22,M7,15,97,1658,F,M,5,3,NA,NA,7,NA,no_group,0.19183860422726165,4,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,16
F23_M7,F23,M7,16,97,1762,F,M,5,3,U16,NA,6,NA,no_group,0.17003477104104744,2,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,18
F24_M7,F24,M7,17,97,1865,F,M,5,3,NA,NA,6,NA,no_group,0.267833706634893,5,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,15
F25_M7,F25,M7,18,97,1967,F,M,5,3,U6,NA,1,NA,no_group,0.09543550788216908,1,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,19
F26_M7,F26,M7,19,97,2068,F,M,5,3,NA,NA,4,NA,no_group,0.18063520243157502,3,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,17
F27_M7,F27,M7,20,97,2168,F,M,5,3,U8,NA,4,NA,no_group,0.1804102653903337,0,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,20
F28_M7,F28,M7,21,97,2267,F,M,5,3,NA,NA,8,NA,no_group,0.20152560301323746,6,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,14
F29_M7,F29,M7,22,97,2365,F,M,5,3,U7,NA,2,NA,no_group,0.29355508043321665,7,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,13
F30_M7,F30,M7,24,97,2558,F,M,5,3,NA,NA,4,NA,no_group,0.1662309064611478,2,A,P,A_P,2,AF,PM,AF_PM,6,1,F_M,1,18
F31_M7,F31,M7,25,97,2653,F,M,6,3,NA,NA,3,NA,no_group,0.242071115567722,5,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,15
F32_M7,F32,M7,26,97,2747,F,M,6,3,NA,NA,1,NA,no_group,0.24869485034032734,5,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,15
F33_M7,F33,M7,27,97,2840,F,M,6,3,NA,NA,6,NA,no_group,0.20077371478168257,3,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,17
F34_M7,F34,M7,28,97,2932,F,M,6,3,NA,NA,5,NA,no_group,0.18695090852004484,0,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,20
F35_M7,F35,M7,29,97,3023,F,M,6,3,NA,NA,8,NA,no_group,0.25339018736640495,6,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,14
F36_M7,F36,M7,30,97,3113,F,M,6,3,U12,NA,4,NA,no_group,0.19834370738153667,3,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,17
F37_M7,F37,M7,31,97,3202,F,M,6,3,U17,NA,2,NA,no_group,0.09826841034039424,6,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,14
F38_M7,F38,M7,32,97,3290,F,M,6,3,U19,NA,7,NA,no_group,0.18382249874984477,3,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,17
F39_M7,F39,M7,33,97,3377,F,M,6,3,NA,NA,8,NA,no_group,0.196105677232352,4,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,16
F40_M7,F40,M7,35,97,3548,F,M,6,3,NA,NA,8,NA,no_group,0.14259309629846292,1,A,P,A_P,3,AF,PM,AF_PM,6,1,F_M,1,19
F41_M7,F41,M7,36,97,3632,F,M,7,3,U9,NA,6,NA,no_group,0.2259045459933544,4,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,16
F42_M7,F42,M7,37,97,3715,F,M,7,3,U18,NA,8,NA,no_group,0.21417826366994405,5,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,15
F43_M7,F43,M7,38,97,3797,F,M,7,3,U10,NA,2,NA,no_group,0.14258944829243697,2,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,18
F44_M7,F44,M7,39,97,3878,F,M,7,3,U15,NA,4,NA,no_group,0.32696965252080107,5,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,15
F45_M7,F45,M7,40,97,3958,F,M,7,3,NA,NA,3,NA,no_group,0.17906054406970787,6,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,14
F46_M7,F46,M7,41,97,4037,F,M,7,3,U11,NA,4,NA,no_group,0.1032070260694868,1,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,19
F47_M7,F47,M7,42,97,4115,F,M,7,3,NA,NA,1,NA,no_group,0.1154284530458795,2,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,18
F48_M7,F48,M7,43,97,4192,F,M,7,3,U3,NA,8,NA,no_group,0.18636257517180058,5,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,15
F49_M7,F49,M7,44,97,4268,F,M,7,3,U20,NA,1,NA,no_group,0.24492095752460694,5,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,15
F50_M7,F50,M7,46,97,4417,F,M,7,3,U1,NA,4,NA,no_group,0.18262895355154496,6,A,P,A_P,4,AF,PM,AF_PM,6,1,F_M,1,14
M7_U1,M7,U1,98,100,6890,M,U,3,1,NA,F50,NA,4,no_group,0.10100348290689869,2,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,18
M7_U2,M7,U2,98,111,6901,M,U,3,1,NA,F21,NA,8,no_group,0.13981065917616423,1,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,19
M7_U3,M7,U3,98,113,6903,M,U,3,1,NA,F48,NA,8,no_group,0.18067556017902794,2,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,18
M7_U4,M7,U4,98,114,6904,M,U,3,1,NA,F19,NA,1,no_group,0.16850011450149854,7,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,13
M7_U5,M7,U5,98,115,6905,M,U,3,1,NA,F15,NA,6,no_group,0.15536701638651232,4,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,16
M7_U6,M7,U6,98,116,6906,M,U,3,1,NA,F25,NA,1,no_group,0.21265900189924705,3,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,17
M7_U7,M7,U7,98,117,6907,M,U,3,1,NA,F29,NA,2,no_group,0.1316426288700152,5,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,15
M7_U8,M7,U8,98,118,6908,M,U,3,1,NA,F27,NA,4,no_group,0.10707854054951489,3,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,17
M7_U9,M7,U9,98,119,6909,M,U,3,1,NA,F41,NA,6,no_group,0.14212266090624973,6,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,14
M7_U10,M7,U10,98,101,6891,M,U,3,1,NA,F43,NA,2,no_group,0.15838550085469175,3,P,C,P_C,2,PM,CU,PM_CU,19,1,M_U,1,17
M7_U11,M7,U11,98,102,6892,M,U,3,2,NA,F46,NA,4,no_group,0.22786287897491775,10,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,10
M7_U12,M7,U12,98,103,6893,M,U,3,2,NA,F36,NA,4,no_group,0.13413928890324453,4,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,16
M7_U13,M7,U13,98,104,6894,M,U,3,2,NA,F20,NA,8,no_group,0.11039136829393735,2,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,18
M7_U14,M7,U14,98,105,6895,M,U,3,2,NA,F13,NA,6,no_group,0.21562884416115582,5,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,15
M7_U15,M7,U15,98,106,6896,M,U,3,2,NA,F44,NA,4,no_group,0.2740242022049546,6,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,14
M7_U16,M7,U16,98,107,6897,M,U,3,2,NA,F23,NA,6,no_group,0.17968014430183646,3,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,17
M7_U17,M7,U17,98,108,6898,M,U,3,2,NA,F37,NA,2,no_group,0.18571855750494057,5,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,15
M7_U18,M7,U18,98,109,6899,M,U,3,2,NA,F42,NA,8,no_group,0.22892088125816998,1,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,19
M7_U19,M7,U19,98,110,6900,M,U,3,2,NA,F38,NA,7,no_group,0.18777178697328822,6,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,14
M7_U20,M7,U20,98,112,6902,M,U,3,2,NA,F49,NA,1,no_group,0.18301238069290435,4,P,J,P_J,1,PM,JU,PM_JU,20,1,M_U,1,16
M8_M9,M8,M9,99,99,6910,M,M,3,3,NA,NA,NA,NA,no_group,0.1833829298437894,4,P,P,P_P,0,PM,PM,PM_PM,21,0,M_M,0,16
M10_M8,M10,M8,52,98,4841,M,M,3,3,NA,NA,NA,NA,no_group,0.16619856089742016,0,P,P,P_P,0,PM,PM,PM_PM,21,0,M_M,0,20
M11_M8,M11,M8,53,98,4908,M,M,4,3,NA,NA,NA,NA,no_group,0.17305557819908512,3,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,17
M12_M8,M12,M8,54,98,4974,M,M,4,3,NA,NA,NA,NA,no_group,0.22193509766760366,3,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,17
M13_M8,M13,M8,55,98,5039,M,M,4,3,NA,NA,NA,NA,no_group,0.1530555961484288,2,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,18
M14_M8,M14,M8,56,98,5103,M,M,4,3,NA,NA,NA,NA,no_group,0.2362493242865708,4,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,16
M15_M8,M15,M8,57,98,5166,M,M,4,3,NA,NA,NA,NA,no_group,0.1916142051162322,1,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,19
M16_M8,M16,M8,58,98,5228,M,M,4,3,NA,NA,NA,NA,no_group,0.10959549897281215,1,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,19
M17_M8,M17,M8,59,98,5289,M,M,4,3,NA,NA,NA,NA,no_group,0.15375989707622384,6,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,14
M18_M8,M18,M8,60,98,5349,M,M,4,3,NA,NA,NA,NA,no_group,0.13590390299808383,1,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,19
M19_M8,M19,M8,61,98,5408,M,M,4,3,NA,NA,NA,NA,no_group,0.15559120882051838,4,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,16
M20_M8,M20,M8,63,98,5523,M,M,4,3,NA,NA,NA,NA,no_group,0.26725005098663174,4,P,P,P_P,1,PM,PM,PM_PM,21,0,M_M,0,16
M21_M8,M21,M8,64,98,5579,M,M,5,3,NA,NA,NA,NA,no_group,0.17826679178828173,4,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,16
M22_M8,M22,M8,65,98,5634,M,M,5,3,NA,NA,NA,NA,no_group,0.24151957890535855,3,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,17
M23_M8,M23,M8,66,98,5688,M,M,5,3,NA,NA,NA,NA,no_group,0.18999017109184196,2,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,18
M24_M8,M24,M8,67,98,5741,M,M,5,3,NA,NA,NA,NA,no_group,0.25829196906870683,9,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,11
M25_M8,M25,M8,68,98,5793,M,M,5,3,NA,NA,NA,NA,no_group,0.28411579341498616,6,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,14
M26_M8,M26,M8,69,98,5844,M,M,5,3,NA,NA,NA,NA,no_group,0.2614328640613073,6,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,14
M27_M8,M27,M8,70,98,5894,M,M,5,3,NA,NA,NA,NA,no_group,0.1814402108669658,3,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,17
M28_M8,M28,M8,71,98,5943,M,M,5,3,NA,NA,NA,NA,no_group,0.16725752916473002,5,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,15
M29_M8,M29,M8,72,98,5991,M,M,5,3,NA,NA,NA,NA,no_group,0.14729282153580803,3,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,17
M30_M8,M30,M8,74,98,6084,M,M,5,3,NA,NA,NA,NA,no_group,0.18303827970914915,3,A,P,A_P,2,AM,PM,AM_PM,11,1,M_M,0,17
M31_M8,M31,M8,75,98,6129,M,M,6,3,NA,NA,NA,NA,no_group,0.16482124590359287,2,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,18
M32_M8,M32,M8,76,98,6173,M,M,6,3,NA,NA,NA,NA,no_group,0.18009885598151867,3,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,17
M33_M8,M33,M8,77,98,6216,M,M,6,3,NA,NA,NA,NA,no_group,0.18040057346763155,2,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,18
M34_M8,M34,M8,78,98,6258,M,M,6,3,NA,NA,NA,NA,no_group,0.16006614175400147,3,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,17
M35_M8,M35,M8,79,98,6299,M,M,6,3,NA,NA,NA,NA,no_group,0.12857933097933869,3,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,17
M36_M8,M36,M8,80,98,6339,M,M,6,3,NA,NA,NA,NA,no_group,0.20715103498319076,2,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,18
M37_M8,M37,M8,81,98,6378,M,M,6,3,NA,NA,NA,NA,no_group,0.18525201644395808,4,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,16
M38_M8,M38,M8,82,98,6416,M,M,6,3,NA,NA,NA,NA,no_group,0.21067873369670148,6,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,14
M39_M8,M39,M8,83,98,6453,M,M,6,3,NA,NA,NA,NA,no_group,0.14888995357093224,0,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,20
M40_M8,M40,M8,85,98,6524,M,M,6,3,NA,NA,NA,NA,no_group,0.12909901926893852,4,A,P,A_P,3,AM,PM,AM_PM,11,1,M_M,0,16
M41_M8,M41,M8,86,98,6558,M,M,7,3,NA,NA,NA,NA,no_group,0.19566067558762676,4,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,16
M42_M8,M42,M8,87,98,6591,M,M,7,3,NA,NA,NA,NA,no_group,0.11674490457506655,2,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,18
M43_M8,M43,M8,88,98,6623,M,M,7,3,NA,NA,NA,NA,no_group,0.16858659862472916,5,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,15
M44_M8,M44,M8,89,98,6654,M,M,7,3,NA,NA,NA,NA,no_group,0.21627103932439992,5,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,15
M45_M8,M45,M8,90,98,6684,M,M,7,3,NA,NA,NA,NA,no_group,0.20518434850779402,5,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,15
M46_M8,M46,M8,91,98,6713,M,M,7,3,NA,NA,NA,NA,no_group,0.14886049341955165,2,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,18
M47_M8,M47,M8,92,98,6741,M,M,7,3,NA,NA,NA,NA,no_group,0.15324657041946993,4,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,16
M48_M8,M48,M8,93,98,6768,M,M,7,3,NA,NA,NA,NA,no_group,0.1763761778966262,2,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,18
M49_M8,M49,M8,94,98,6794,M,M,7,3,NA,NA,NA,NA,no_group,0.09317164358961003,2,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,18
M50_M8,M50,M8,96,98,6843,M,M,7,3,NA,NA,NA,NA,no_group,0.19540335861441854,6,A,P,A_P,4,AM,PM,AM_PM,11,1,M_M,0,14
F1_M8,F1,M8,1,98,98,F,M,3,3,NA,NA,6,NA,no_group,0.13912900909095316,6,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,14
F2_M8,F2,M8,12,98,1341,F,M,3,3,NA,NA,3,NA,no_group,0.24787251378716096,2,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,18
F3_M8,F3,M8,23,98,2463,F,M,3,3,NA,NA,8,NA,no_group,0.1775531996344992,5,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,15
F4_M8,F4,M8,34,98,3464,F,M,3,3,NA,NA,2,NA,no_group,0.1825073857996598,1,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,19
F5_M8,F5,M8,45,98,4344,F,M,3,3,NA,NA,4,NA,no_group,0.1608399776895966,4,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,16
F6_M8,F6,M8,47,98,4491,F,M,3,3,NA,NA,8,NA,no_group,0.1683991224867685,1,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,19
F7_M8,F7,M8,48,98,4563,F,M,3,3,NA,NA,2,NA,no_group,0.12040080008213212,3,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,17
F8_M8,F8,M8,49,98,4634,F,M,3,3,NA,NA,5,NA,no_group,0.27698087569797175,6,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,14
F9_M8,F9,M8,50,98,4704,F,M,3,3,NA,NA,3,NA,no_group,0.2312234233165658,3,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,17
F10_M8,F10,M8,2,98,216,F,M,3,3,NA,NA,8,NA,no_group,0.2184122616980904,6,P,P,P_P,0,PF,PM,PF_PM,18,1,F_M,1,14
F11_M8,F11,M8,3,98,333,F,M,4,3,NA,NA,8,NA,no_group,0.12593985348774275,3,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,17
F12_M8,F12,M8,4,98,449,F,M,4,3,NA,NA,2,NA,no_group,0.2736218784427351,9,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,11
F13_M8,F13,M8,5,98,564,F,M,4,3,U14,NA,6,NA,no_group,0.19833376301920527,2,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,18
F14_M8,F14,M8,6,98,678,F,M,4,3,NA,NA,3,NA,no_group,0.14388929197960906,2,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,18
F15_M8,F15,M8,7,98,791,F,M,4,3,U5,NA,6,NA,no_group,0.17161122431630607,3,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,17
F16_M8,F16,M8,8,98,903,F,M,4,3,NA,NA,7,NA,no_group,0.23918058263603728,7,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,13
F17_M8,F17,M8,9,98,1014,F,M,4,3,NA,NA,6,NA,no_group,0.2137589891766597,6,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,14
F18_M8,F18,M8,10,98,1124,F,M,4,3,NA,NA,2,NA,no_group,0.2273343593070461,2,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,18
F19_M8,F19,M8,11,98,1233,F,M,4,3,U4,NA,1,NA,no_group,0.1966996063128081,1,P,P,P_P,1,PF,PM,PF_PM,18,1,F_M,1,19
